Title,Date,Rating,Comments
GREEN BOOK,21 August 2019,10/10,"A perfect 10 for 10 ratingViggo Mortensen, and Mahershala Ali were destined to play the characters of the tough and gruff Italian night club bouncer Tony Lip, and the sophisticated African American classic pianist Dr. Donald Shirley respectively. Some road trip movies can drag on and on and leave their audiences minds' wandering as the constant babbling by the main characters over incidentals drags on. But this was not the case with this ""road trip"" film which in my humble opinion was deserving of the five (5) Academy Award nominations that this film received, and definitely deserving of the three (3) wins for Best Picture, Best Supporting actor (Mahershala Ali), and best original screenplay.Mrs. Shullivan and I did see Bohemian Rhapsody and I believe that Viggo Mortensen was robbed of the best actor award over Rami Malek's ho hum performance as Freddy Mercury. Maybe Bohemian Rhapsody should have won for best make up and hairstyling. Malek's fake portruding front teeth were over empha""sized"" and over exaggerated, and maybe the voters were paying more attention to the visuals rather than the content of the performances because Viggo nailed his performance as the tough Bronx chauffeur who loved food as much as he loved talking (thus the monogram Tony Lip) and living life.Green Book refers to today's version of an on line travel log, but back in the 1960's the real Green Book identified which Hotels/Motels would accept African Americans in the deep south for an over night stay and where they could eat their meals. The picture reflects the disparity between whites and blacks in the 1960's and we see how Tony Lip gradually becomes close friends with his black, gay, and sophisticated boss, Dr. Donald Shirley. There are some really sensitive yet touching and emotional scenes that are surely to become film classics. No spoilers, you need to watch the film and suck in all the great acting, music, and cinematography on your own.Mrs. Shullivan and I agreed that this film was definitely worthy of the Best Picture award and I hope to see this duo of Viggo Mortensen, and Mahershala Ali star in future films together as their portrayals were so natural that they fit together like the right and left shoes even with each foot having some different characteristics and flaws, they walked and talked as if they were one and the same.We were not bored at all through this road trip film and the only sad part was when the film was prompted with that subtle but effective ""THE END"". Fortunately I bought a copy so Mrs. Shullivan and I can watch it again and again.A perfect 10 for 10 rating"
GREEN BOOK,30 December 2018,10/10,"This film is about the real-life friendship formed between an African American n an Italian bouncer during a road trip thru the Jim Crow South n the Sundown towns during the racial segregation period.
Mortensen was convincing as the family-devoted, street-smart bouncer with a fat belly. By the way his appetite was awesome.
Ali convincingly portrayed the loneliness n his eyes subtly channelized emotions of sadness.
The film dealt with many issues without being preachy.
Apart from the film's important message, the acting by the leads r top notch.
Mortensen n Ali shud be given Oscars for their performances.
One of the best part is the ending which takes place on a Christmas meal."
GREEN BOOK,14 December 2018,8/10,"Green Book is a movie outside of its time: an adult, Christmas centric, character-driven drama with as much naturalist humor as compelling humanity. Yet despite the trailer's maudlin tone and the familiar racial themes, it's more than just a bad Driving Miss Daisy knockoff. Sure, it dabbles in some of the worst parts of ""let's-make-white-Americans-feel-okay-about-their-own-racist-past"" storytelling like the white savior and the magical black man clichés, but it just as often finds time to upend and reverse those very things. Instead of forced and frustrating sentimentality, it's a charming and lovely true story that doesn't sacrifice honest humanity for easy emotions.
The unlikely real friendship of roughneck Italian driver Tony Lip (Mortensen) and acclaimed black pianist Don Shirley (Ali) is refreshingly rare, a biopic that isn't already widely known. It's an episodic roadtrip film that axles itself around the theme of love breaking down stereotypes. The two central performances are the best of what we expect from an Oscar-season tearjerker: big and hammy, but fully engaging and undeniably committed. Ali is solidly stoic, uniquely positioned (""Oh, so knowing who Little Richard is makes you more black than I am?!""), and highly impressive behind the piano; while Mortensen is phenomenally brash, insecure, and downright funny (""'Virtuoso'...it's Italian...means he's, uh...really good."") in a physically unrecognizable turn.
Now, I don't want to pretend this is some sort of big force of cinematic brilliance. The writing is often on-the-nose and the direction regularly pushes its messaging with a heavy hand. Still, it never hurts to be reminded of the stupidity of ignorance. Green Book does just that; perfectly moving, engagingly funny, and maybe the best Christmas movie since Elf."
GREEN BOOK,26 November 2018,8/10,"We have no shortage of challenging/feel-good educational films about the Civil Rights era and Jim Crow South. That puts ""Green Book"" in the position to prove its salt, and while it doesn't necessary exceed the accomplishments of the prestige films of its ilk, it does enough to belong in the conversation among this frequented sub-genre's best thanks to a couple of outstanding lead performances.The title refers to a guidebook published in the decades leading up to and during the Civil Rights era that listed lodging and other businesses friendly to African-Americans in a time when travelers might not know what to expect while traveling the country. In the instance of this story, it's a helpful resource to Tony Vallelonga (Viggo Mortensen), the hired driver and bodyguard of renowned classical pianist Dr. Don Shirley (Mahershala Ali) who embarks on a concert tour of the South. Although incredible educated, talented and acclaimed, Shirley is nevertheless a black man, and the framework of segregation (maddeningly) applies.Shirley is strangely not the main character of ""Green Book"" - Tony is - but this makes sense given that the story was co-written by Nick Vallelonga, Tony's son. We consequently experience the story through the eyes of this classically Italian-American nightclub bouncer from the Bronx, eyes that are of course a bit prejudiced and short-sighted, but clearly capable of seeing the truth.The producers could've found any number of actors capable of playing a working-class Italian with a penchant for competitive eating, so the casting of Mortensen is both conflicting, because Mortensen isn't the slightest bit Italian, and brilliant. Seeing him take on a transformative role with a blue-collar comedic bent is a big part of the film's entertainment value. He's not always hilarious, but he's fun to watch and he can of course hit all the dramatic notes.Humor is, of course, the specialty of director Peter Farrelly, who with his brother Bobby is best known for ""Dumb and Dumber,"" ""There's Something about Mary"" and other low-brow comedies popular in the '90s and 2000s. Farrelly proves he's capable of more than gags with this effort, but there's a fair share of scenes whose purpose is solely laughs and that tactic proves hit and miss. In general, the weaving of lighter scenes depicting an unlikely friendship and the dramatic moments brought to bear by the cultural and historical context develops into a fairly obvious pattern.Again, acting comes to the rescue. Don Shirley is already a distinctive character for a film of this kind given his wealth, education, taste and social status. Ali brings additional nuance to the role that highlights the unique difficulties of a man who doesn't even identify with or fit in with most other black people economically and socially yet faces discrimination from white people all the same. Ali shows us that loneliness while also conveying Shirley's courage and conviction.These performances bolster a film that otherwise fits squarely in the mainstream mold of Civil Rights comedy/dramas. ""Green Book"" could easily be downplayed for never veering too far from the path of these inspirational Hollywood movies, but Mortensen and Ali insure the film's dimension and complexity enough that the cheesy uplift feels earned.~Steven CThanks for reading! Visit Movie Muse Reviews for more"
GREEN BOOK,1 March 2019,7/10,"The good: this movie has got a charm about it that is undeniably very enjoyable and upbeat, which I quite enjoyed watching. It has a soft outlook on racism without any harsh images of violence, therefore it is suited to be watched by young children as well. Great acting performance by Viggo Mortenson, who really stole the show as an Italian-American bouncer, who first used to hate black people, but learns to like them pretty quickly, when his new boss is black and pays him extraordinary well.The bad: I must admit I almost fell asleep midway this movie, because the story was purposely made to be so incredibly politically correct, that I got bored beyond belief. The african-american musician is constantly victorious and superior from the very start. The Italian bouncer is portrayed as being completely stupid and racist and ofcourse he will stay stupid, but he overcomes his racism, when his boss pays him extraoridinary well. Both very one dimensional portraits, which become quite boring after a while.Certainly nothing worthy of a best picture oscar, nor of best supporting actor, but it ofcourse DID win both oscars anyway, because this movie offended nobody and was therefore the perfect example of politically correct thinking, which is what Hollywood really loves, because confirming what everybody else is thinking, (or ought to be thinking), is good for the box office and good for the public image, but it will never produce an intelligent, true to life story about racism. This is a white audiences movie about racism, made FOR white people and made BY white people. Very enjoyable and feelgood nonetheless, but a bit bland and sleep evoking at times."
GREEN BOOK,31 July 2019,6/10,"Green Book, the Best Picture Academy Award Winner of 2018, is the story of Tony ""Lip"" Vallelonga (Viggo Mortensen) and Don Shirley (Mahershala Ali). The latter being a celebrated African-American pianist and the former being the man hired to drive him around Southern USA. In the 60s, when racial separation was still very much enforced in those states.It is a good movie. A bit of a slow one, with a clear, easy to understand structure. But it's very much an actor's film, with most of the heavy lifting resting on its two main leads. Luckily, both of them are powerhouse actors, easily able to sell the complex emotions, frustrations and joys required to sell you, the viewer, this emerging friendship. Both were also nominated for an Academy Award for their performances, with Ali winning for Best Supporting Actor. Earned, I'd say.I call it an actor's film, but it's not like all the other aspects of a film were in any way lackluster. It's a well-shot, well-paced film with good dialogues, good music and good locations. Not a flashy movie by any means, but the craft is definitely there.All that being said, I don't think this was the best film of 2018. It's a good film, but quite honestly I found myself thinking that I had already seen many movies just like it as I walked out of the theatre. It's a feel-good movie about two people finding common ground despite their differences. With a healthy dose of race being thrown in. Does this lessen the movie's value? No, no at all. But I'd like to expect something extra from a Best Picture winner.Still, the movie is good, don't get me wrong. Definitely worth a watch if you're a fan of its genre."
GREEN BOOK,5 February 2019,8/10,"This 2018 drama stars Viggo Mortensen, Mahershala Ali and Linda Cardellini based on a true story. This takes place in the early 60's where we meet Italian-American bouncer and family man, Tony ""Lip"" Vallelonga (Mortensen) who gets a temporary job as a driver for African-American pianist, Don Shirley (Ali). While traveling through the South for Shirley's concert tour, they not only face racial tension/injustice from others, but befriend each other. Cardellini (Legally Blonde) plays Tony's wife, Dolores. This is a great film with dramatic and humorous moments, Both,
Mortensen & Ali give terrific performances and are great together.
I recommend this."
GREEN BOOK,26 November 2018,5/10,"""Green Book"" (2018 release; 130 min.) is ""inspired by true events"" we are reminded. As the movie opens, it is ""New York City 1962"" and Tony works as a bouncer in the Copacabana club. When club closes for renovations, he needs another job. One day he gets a call: a doctor needs a driver. The given address turns out to be Carnegie Hall, and the ""doctor"" is in fact acclaimed pianist Dr. Don Shirley. After some back and forth, Shirley hires Tony, and off they go... At this point we are 15 minutes into the movie but to tell you more of the plot would spoil your viewing experience, you will just have to see for yourself how it all plays out.Couple of comments: this is the latest movie directed by Peter Farrelly, who along with his brother, has brought us ""Dumb and Dumber"" and ""There's Something About Mary"", among many others. Here he goes a very different direction, namely on the one hand another take on ""The Odd Couple"", and on the other hand the racial tensions in the deep south in the early 60s. As to the odd couple Tony and Shirley, it provides for some comic relief (much of the theater crowd roared approvingly). As to the racial tensions, they are as predictable as they are mind blowing that this went on just 60 years ago. But truth be told, if you want to see a movie about those issues, there are far better movies than this one. Viggo Mortensen tries way too hard to be a convincing Italian-American from the Bronx, and that is true as well of the family gatherings early in the movie, you can practically hear the director yelling ""..and ACTION"". Mahershala Ali (as Shirley) fares somewhat better. Kudos for the production sets (I never tire of the cars from that era).""Green Book"" expanded wide this weekend. The Sunday matinee screening where I saw this at was, much to my surprise, packed to the rafters (mostly seniors, I might add). If you are in the mood for ""The Odd Couple"" meets ""Driving Miss Daisy"", I readily suggest that you check this out, be it in the theater, on VOD, or eventually on DVD/Blu-ray, and draw your own conclusion."
GREEN BOOK,19 December 2018,8/10,"A fair number of film critics have argued that Peter Farrelly's Green Book, his new dramedy set in the early civil rights era of the 60s, is designed to make its chiefly white audience, ""feel better about racism."" Such a specious argument has it that the film promulgates the false notion that the racial tensions of today can be ignored (or even denied) primarily by white liberals by watching this optimistic tale of bonding between a gay black musician and Italian salt of the earth bouncer.
Some of these critics go further when they insist that the deck is stacked in favor of the protagonist Tony Lip (Viggo Mortensen), the gruff driver whom Dr. Don Shirley (Mahershala Ali) hires to ensure that his concert tour of the deep South goes smoothly. Tony does so much more for Dr. Shirley, that some critics maintain that primary screenwriter Nick Vallelonga (Tony's real-life son) has turned his father into a ""white savior.""
Nothing actually can be further from the truth. Tony benefits from Dr. Shirley's influence just as much as Dr. Shirley from his. Their relationship is symbiotic. Both represent a fish out of water-Tony is exposed to Dr. Shirley's rarefied, world of culture while the sophisticated musician is forced by Tony to become more spontaneous, dealing with all the attendant street characters that challenge his ordered vision of the world.
What rankles many of these critics is that Dr. Shirley doesn't conform to their stereotyped image of what a black man should be. He's the opposite of ""street culture,"" having grown up in a white world and trained as a classical musician. What's more he's gay and looks down on other blacks whom he regards as uncultured and uncouth. Indeed his decision to travel through the deep south as a goodwill ambassador marks this unusual man as courageous as he's forced to endure constant humiliation by a coterie of racists at every turn.
It's Dr. Shirley who forces Tony to re-evaluate his deep-set beliefs about race. When we first meet Tony, he looks down on black people so much that he places two drinking glasses in the garbage after he spies the two African-American plumbers at his house, drinking out of them. Tony eventually comes to realize that his employer doesn't fit his stereotyped view of blacks; how can it be that Dr. Shirley never eats fried chicken?
The comic scene where Tony persuades Dr. Shirley to eat the chicken is the beginning of Tony's reevaluation of his racism. Meanwhile, Dr. Shirley must effect an attitude re-adjustment of his own, eating the chicken with his fingers, manners which he initially regards as beneath him.
Other critics also feel that the screenwriters are much harder on Dr. Shirley than Tony. Where Dr. Shirley plays Cyrano, teaching Tony better manners on how to write proper love letters to his wife, Dr. Shirley is depicted with much more self-destructive traits-he has one too many drinks and finds himself surrounded by racists at a bar, finally rescued by Tony in the nick of time.
Both Tony and Dr. Shirley are social outcasts however; both have trouble controlling their temper and in this respect they're very similar. Tony ends up punching a police officer in the face over an ethnic insult and Dr. Shirley has to be stopped by Tony from attacking the maître d who won't allow him to eat dinner with whites.
Perhaps the greatest scene in the film is when Tony and Dr. Shirley stop their car on the way to North Carolina and spy a group of black sharecroppers toiling away in the fields. This is where they both realize they have much more in common than the sharecroppers, who live a life of virtual indentured servitude.
At that moment Tony and Dr. Shirley can appreciate their freedom. It's a moment of epiphany for all characters concerned-the expression of wonderment on the faces of the sharecroppers whom have never seen an independent, ""free"" black man before; Dr. Shirley's realization of the true nature of the oppression of his people and Tony's appreciation of Dr. Shirley's sensitivity toward other blacks, whom perhaps in the past he would never have payed attention to.
The liberation of both Tony and Dr. Shirley is illustrated in the denouement. Dr. Shirley is able to ""let loose,"" playing blues music at an African-American bar and Tony admonishes his relatives for speaking poorly of black people at the dinner table.
Ali shows his versatility as Dr. Shirley, playing the upper crust musician (in contrast to his street tough role in Moonlight) and Viggo Mortensen (gaining about 40 lbs. for the role), shows off his acting chops as the gruff Italian. Kudos also to director Peter Farrelly, usually known for low light comedies, but in this case venturing forward into much more rewarding territory.
Green Book is nothing more than a feel-good story about race relations based on a true story. For those who can't stomach such a note of optimism in the face of a disappointing historical legacy, shame on them!"
GREEN BOOK,4 February 2019,8/10,"'Green Book' is a film that had it not been nominated for Best Picture at the Academy Awards I would probably never have gotten around to seeing. And yet I'm so glad that it was nominated because otherwise I would never have gotten to experience such a great film. This is based off a true story and clearly glamoured up to make a worthy movie out of a simple concept. The chemistry between the two main actors is simply phenomenal and makes this film what it is.Consequently both Viggo Mortensen and Mahershala Ali have been nominated for Best Actor and Best Supporting Actor respectively. Both are fully deserving. Both are almost unrecognisable at times because they lose themselves in their characters so deeply. I have a hard time imagining Mortensen winning, only because the field is so incredibly strong this year. He keeps churning out brilliantly performances every year though and he will get the Oscar he deserves one day. Ali on the other hand I can very much see winning. He had a tremendous amount of screen time for a ""Supporting Actor"". Combine that with the fact that he was genuinely brilliant and I think you could almost call him a lock.The film ticks all the boxes for an Oscar movie but I can't see it getting the win for Best Picture, simply because it failed to deliver the knock-out blow. It's consistently charming, genuinely funny, has a beautiful message about acceptance and pushing boundaries, is well acted, well directed and expertly written - and yet I still couldn't help feeling it was missing something. It never had that killer blow moment that knocked me off my feet. I wanted more from the ending (and yes I know it was based on a true story which limits their ability). This is a brilliant movie that just couldn't quite put the cherry on top."
GREEN BOOK,24 November 2018,9/10,"Viggo Mortensen plays Tony Lip who gets a job driving around a concert pianist named Dr. Don Shirley, played by Mahershala Ali, around the Deep South. Despite Shirley's money and prestige audience (or more likely because of it) there were only certain places in the Deep South were a man of color can eat and sleep and apparently they had a ""tour guide"" for this called the Green book (Hence the name of the movie). You learn something new everyday.For the most part this movie was not about the Greenbook but the friendship that these two men developed while traveling through the Deep South. Obviously, the subject comes up as Tony Lip learns first hand what black men had to go through and on the other side Tony Lip became the friend Dr. Shirley really needed, in a strange reversal of Driving Miss Daisy.Though I can't help but to be moved by how good of a job this movie did showing how common and acceptable racism...""once"" was, and the loneliness Dr. Shirley felt in his battle to stop it (Being that his music wasn't exactly being played by black folk of the period), it's not that compelling of a story but Mortensen and Ali show why they are such good actors and the chemistry between both actors is working well.So well it becomes beautiful and you can't help but to be touched."
GREEN BOOK,1 September 2021,10/10,"Green Book (2018) is a movie my wife and I watched on Prime shortly after it was released to that streaming service. The storyline follows a New York City Italian that is rough around the edges that has been hired to drive a black pianist as he tours the south in the 1960s. Their very different demeanors, lifestyles and skill sets are a shock to each other but they do their best to learn from each other and meet in the middle so they can both be successful with their responsibilities. This movie is directed by Peter Farrelly (Dumb and Dumber and Kingpin) and stars Viggo Mortensen (Lord of the Rings), Mahershala Ali (Luke Cage) and Linda Cardellini (Brokeback Mountain). The storyline for this is very intricate and brilliantly written. The subplots on the Italian, the world renowned pianist and how those individuals were perceived through various interactions in the south were fascinating and well presented. The dialogue was well written and the cast delivers fantastic performances. The end is rewarding and this is one of those films you never want to end. I would score this an easy 10/10 and strongly recommend it."
GREEN BOOK,2 January 2019,9/10,"Viggo Mortensen and Mahershala Ali are perfectly cast as a pair of people from other worlds. Mortensen is Tony the lip, a bouncer/driver who works the Copacabana in 1962 when the club is closed for renovations. He is hired by pianist Don Shirley (Ali) and it is off to the road for a concert tour. The north is is no problem but the south becomes a nightmare of racism for both men. The story is a beautiful one of discovery for the pair. The script is funny and tragic and Farrelly does a great directing job of the two stars. This is my pick for best picture at the Oscars and Mortensen for best actor. Please see this great film"
GREEN BOOK,20 November 2019,8/10,"A tough Italian-American from the streets of the Bronx takes on the job of chauffeuring a talented African-American pianist from the lofts of Carnegie Hall through the Deep South in the early 1960s. While pat and predictable at times, the film tells an engaging story about the growing friendship between the disparate leads. Viggo Mortenson is excellent as 'Frank ""Tony Lip"" Vallelonga' (a real-life character straight out of a Scorsese screenplay) although at first the character comes off as a bit stereotypical, but I found Mahershala Ali's 'anti-stereotypical' urbane, polyglot classical pianist Don Shirley somewhat of a caricature at times. I liked the film more than I expected to and while I understand why there was some controversy about its somewhat fairy-tale depiction of understanding and reconciliation, the excellent acting and core story of a growing bond between two men make the film well worth watching."
GREEN BOOK,14 February 2020,1/10,"I guess that this made it to the Academy Awards for saying something that has been said a thousand times before. But because it was made in 2018 and everyone below 30 and everyone in Hollywood pretends that cinema didn't exist until 2016 it had high praise.The acting is not bad, but for a movie set in the South, it could have used to actually show some of the beauty of the region they were driving through. Independent films have done a better job than this.But, because of the message, because of the statement we have heard a thousand times before, I guess you are supposed to love this and treat it like it's new.It's not, the 70s and 80s had a lot of movies like this and they carried over into the 90s."
GREEN BOOK,16 January 2019,7/10,"""Green Book"" is a sure fire crowd pleaser, but you probably knew that already.We've all seen this before: two people from totally different worlds meet, clash at first, learn to like each other, and realise they're not that different after all. That's the lesson for us cretins in the audience: it doesn't matter what colour we are or where we're from or blah blah de blah blah. It's a lesson that used to be exclusively sold to preteen kids, but in the world of the new millennium, this stuff is considered acceptable to preach to adults and nobody gets offended at the condescension.But how bad is it, really? Not bad at all, of course. It's the performances: two of the finest actors in the movies up there on screen, and most of the action in the dialogue. There were times when I forgot how trite it was, but the movie had a way of reminding me."
GREEN BOOK,31 March 2019,,"In the early 1960s, voracious, uncouth Italian-American bouncer and family man Tony Vallelonga is employed at the Copacabana nightclub in the Bronx. In need of employment while the club is under renovation, he reluctantly takes a job to work for Dr. Don Shirley, a cultured, genteel black man and musician in need of a driver while he embarks on a concert tour through the Midwest and Deep South. Of course the obvious question is: can this unmistakable odd couple co-exist long enough to get the job done? Inspired by a true story this delivers many expected and familiar themes like racism, dignity, and friendship, and while the comparisons with Driving Miss Daisy are simply unavoidable, it features some snazzy musical numbers, a good central theme, and is highlighted by the performances of Mortensen and Ali who play so well off one another. ***"
GREEN BOOK,20 July 2019,8/10,"8/10 - despite the controversy, this was a captivating drama that included a beautiful performance from Mahershala Ali"
GREEN BOOK,26 November 2018,8/10,"I saw ""Green Book"", starring Viggo Mortensen-Eastern Promises, the Lord of the Rings movies; Mahershala Ali-Luke Cage_tv, House of Cards_tv; Linda Cardellini-Hunter Killer, Avengers:Age of Ultron and Sebastian Maniscalco-Tag, The House.
This is based on a true story of an unlikely friendship between an Italian_American bouncer and an African_American classical pianist in the 1960's. Viggo plays the bouncer that is between jobs and is hired for 2 months to drive Mahershala, the pianist, on his first concert tour of the deep south. I say unlikely friendship because Viggo is an uncultured racist that uses his fists to settle matters and Mahershala is a sophisticated professional with a doctorate that does not believe in violence. Viggo does have principles that he lives by and he does need the money, so it is interesting to see their views and relationship grow into a friendship. Linda is Viggo's wife and Sebastian is one of Viggo's relatives, neither one of which thinks Viggo will last the whole trip. For those unfamiliar with the era, there were lots of racist ideas about places African_Americans could eat, sleep, buy things, etc. Of course, this would be a problem on the tour with Mahershala-he could perform music for white audiences but could not use the restroom in the same building. The name of the movie-Green Book-refers to 'The Negro Motorist Green Book', which was an actual guide to lodgings, restaurants and businesses that would service African_Americans. It was published from 1936-1966. During the end credits, the actual people are shown and you are told what happened to them after the events of the movie.
It's rated ""PG-13"" for language-including racial epithets-smoking and violence and has a running time of 2 hours & 9 minutes.
I enjoyed it and would buy it on DVD."
GREEN BOOK,23 March 2019,8/10,"A refined, classically trained black pianist recruits a blunt, tough-guy NYC Italian to serve double duty as both chauffeur and protection during an upcoming tour of the still-segregated south. Cruising along the back roads and highways in a curvy blue Cadillac DeVille, the pair quickly dispenses with the pleasantries to share a few essential truths, each giving as much as they take. They rankle and irritate, an odd couple on wheels against the backdrop of a volatile social change, but through several close shaves and heated arguments, they develop a mutual admiration despite their fundamental differences.Mostly a two-man show, Green Book thrives on the performances of Viggo Mortensen and Mahershala Ali, who enrich twin roles that could have otherwise fallen into broad generalizations. The life and depth they bring to both individuals, and to their complicated friendship, make for more than just a standard morality play. It's also an impressively restrained turn for director Peter Farrelly, better known for his work with brother Bobby in a series of zany '90s comedies. He lets the tone set itself, resisting the urge to bludgeon us with the message, and sprinkles in a few solid laughs when the moment calls for it. A well-made and effective, if overly safe, best picture winner."
GREEN BOOK,30 January 2019,10/10,"This film has been gaining a ton of buzz especially with Oscar season coming around so I had to see Green Book and this is one of my favourite films over the last few years. The Premise of the film is set in the 1960's and sees and Italian - American Man become a driver for a Black Piano Player as he travels the deep south of America. Viggo Mortensen plays the lead in this film, he is totally brilliant in this film, This smooth talking guy is so fun to watch with that everyday charm about him that makes him totally relatable to us the audience as he tries to help this rich man. He will definitley be a frontrunner for the Oscar which is great to see as I haven't seen Mortensen in that much recently. Mahershala Ali is absolutley brilliant in thsi film, his character arc in this film is truly important to watch, seeing these two guys learning from each other is truly fascinating to watch. He gives a really powerful performance that in my opinion will give him the Oscar this year. The rest of the supporting cast all fit their roles very well and immerse you into the story that you are watching. The story sees these two very different people go on an emotional journey of deiscovery dealing with some heavy issues and build a truly great story. It is a bit predictable but I believe that actually worked for this film. The script is actually pretty hilarious with a lot of funny moments that really worked for this film. But when the drama is needed it delivers some truly amazing moments in this film. The style is great, I wasn't bored once in this film and I loved seeing the different parts of America and how they react to this situation. Overall this is a film you must see to appreciate and is definitley going to be up there for my best movies of the year."
GREEN BOOK,31 December 2018,10/10,"Let me state up front that this film's treatment of race, unfortunately, conforms to some of the more harmful cultural myths. There is the white savoir trope present, abet softened both by Tony being changed by Doc and Doc getting 100% of the credit for the resolution of a subplot. There is humor derived from stereotypes and caricatures. I imagine several scenes might be more grating than funny depending on your view point. In particular a certain scene with fried chicken is going to act like a Rorschach test for the audience. The troublesome nature of the material is important to acknowledge. Ultimately, through, given the light touch of the direction, the screenplay's nuance I think this story is about as un-troublesome as a film with this plot can be. These myths are harmful because they are so common. There is no reason to single out a single token of them, especially when the material is handled so deftly.A lot of this is because of the large choices in the screenplay and direction. This is an odd couple comedy that is touches upon race. It is not a movie about race that has an odd couple in it. The script and direction know that and are structured with that in mind. Tony and Doc are polar opposites in several ways-race, class, education level, tastes etc.-and there is a ton of very touching and funny interaction that are mined because of that. Yes one can quibble here and there about the social import but the film is deeply entertaining deeply charming. There is something very earnest here that works. You accept the warts related to social structures because of that.Ali and Mortenson make this film. They are perfectly matched and both given great performances, filled with humor, humanity, and nuance. Ali is saddled with a very difficult character and the Doc's struggles are really felt. Mortensen gives his best performance ever here and Tony is a great comedic character. He is basically unrecognizable in the role and I still can't believe Strider and Tony are played by the same guy. Just masterful acting.This is a good film. Don't hold cinemas' sins against it."
GREEN BOOK,15 September 2019,7/10,"Classical pianist Ali hires street wise tough guy Mortensen to drive him to all his concerts in the south of the USA where racism is rife and trouble somewhat inevitable.Whilst the racist incidents are laid on thick and fast, there is no getting around the gentle pleasure of these 2 actors bouncing off and learning from each other as the road trip progresses. Both give great performances and there is much to laugh and cry about in this film. That all said the notion of it winning the best picture Oscar is absurd."
GREEN BOOK,29 June 2019,9/10,"(Flash Review)This story portrayed a strange juxtaposition for the 1960s, especially while travelling in the south. A 'colored' man, Don Shirley, is being chauffeured by a 'white' man, Tony Vallelonga, of Italian decent. Even deeper than that is how Don is much more sophisticated and proper than the more casual and brusque Tony. Don hired Tony to drive him to a series of musical gigs. Through the journey they slowly learn to respect each other as well as expand their social views while dealing with the racism of the time in the South, thus both characters have meaningful story arcs. The production quality is rich with a great color pallet which complement the meaty dialog which is told through a straight-forward story. Quality."
GREEN BOOK,4 April 2019,10/10,"I've been truly disappointed in the Oscars over the past few years. It seems that movies winning the biggest prizes have always disappointed me, not being movies that I thought were worthwhile but instead movies that were politically correct. This took away the luster that the Oscars had possessed for decades of being movies that were the cream of the crop, the best movies made in any given year. So imagine my surprise to find that this year they chose the right movie when choosing GREEN BOOK as best picture.The story, based on real life, follows Frank ""Tony the Lip"" Vallenlonga (Vigo Mortenson) a Brooklyn man striving to make a living to support his family in 1962. Currently Frank works as a bouncer at the Copacabana but the club is shutting down for a few weeks and he's in need of work. A friend tells him he heard about a potential job driving a doctor around for a few weeks. With nothing to lose he gets the address and goes to check out the job.But the doctor is no physician. Instead he is Dr. Don Shirley (Mahershala Ali), a doctor of music and acclaimed classical piano maestro. What he is looking for is someone to drive him on an 8 week concert tour of the Midwest and deep South, someone who can handle himself if the need arises while on tour. At first unsure if they are compatible or not with Frank being basically an uneducated thug and Shirley being a cultured musician, they agree to terms and Frank is on board. Before taking off the record company provides him half of his fee as well as the Green Book, a book listing hotels and places to eat that will accept blacks.The trip doesn't begin well with Shirley finding Frank to be uncouth and intolerable to his refined ways. For Frank it's just a job and he's willing to put up with the attitude he gets from Shirley along the way. With each passing mile we learn more about each man though. In Frank's case while his background has led him to think less of blacks he still has an appreciation for many of them. This is shown as they drive and he plays popular music by Chubby Checker and Little Richard which Shirley seems to not know or perhaps not care for.The stops along the way aren't bad at first but there is still a different treatment to be found for Shirley than there is for the other two white members of his trio and Frank. Frank is stunned at one hotel which the Green Book lists as a wonderful place but turns out to be closer to a low level motel. But it isn't just the places that display the prejudice found in the locations but the prejudice that both men possess as well.Thrilled when they are in Kentucky to find a Kentucky Fried Chicken joint Frank stops and buys a bucket but Shirley refuses to eat saying eating with his hands just isn't right. Frank threatens to toss a piece in the back seat with him and eventually Shirley takes a piece and begins eating. He's had no experience with fried chicken which Frank can't believe because ""his people"" all love fried chicken and collard greens. Shirley takes offense to this and after a short argument Frank realizes maybe he doesn't know what being black is all about after all. But Shirley has his own set of prejudices as well. His snobbish ways get to Frank and the two go back and forth as they're on the road. And as the trip progresses they both come to learn about one another.When the pair begin to move through the South is when bigger issues come to play. As they have traveled Frank has come to appreciate the skill and genius that Shirley displays while performing. He also begins to notice that the people that Shirley performs for might appreciate his skill but not the man. He is refused restrooms, dressing rooms and eventually even a meal in the main restaurant. Where Frank can't understand why he would be treated this way, Shirley knows where it stems from. But can these two men get past all of that?The movie works on so many levels and never becomes dull. I test a movie on my remote: do I want to fast forward or not? I never felt the need to hold the remote the entire picture. The script is amazing (and an Oscar winner too), the direction is perfect and the acting by both men in the leads is amazing to watch (Ali also won an Oscar for supporting actor).Perhaps best of all is that we have a movie discussing the history of race relations in this country as they were in the sixties but we don't have that excess amount of violence or required Klan rally to sit through. While these things occurred the story isn't about those things but about how two men can conquer the so called norms of the time and become friends. It shows that such things are indeed possible. That's a story that needs to be told in today's world."
