Title,Date,Rating,Comments
MANCHESTER BY THE SEA,25 December 2016,7/10,"At first I complained about the abundance of establishing shots of the town. Not only does every scene open and end with an exterior shot of the town but throughout most of the scenes, we are witness to cut- away shots of the town. Why? As the movie starts to build, we start to understand that the pace of the movie along with the style of directing start to make sense. The movie is slow for a reason. Along with the acting, the pace builds up momentum as we start to learn about the plot. Later, as the story slowly unfolds, we learn more about the main character and the family dynamics that tell its own story. Manchester by the Sea is not a Hollywood movie. More like a Cassavetes movie, it does not begin or end. Instead, we start the story in the middle and abruptly conclude without a resolution. With that said, the movie successfully tells a story that the movie industry and most audiences don't appreciate. Therefore, Manchester by the Sea is a marvel of something you don't see everyday, even though it tells a somewhat simple story. Its the simplicity of many of the scenes that gives Manchester by the Sea its unique quality of a movie. The rawness of the simple characters in this simple town makes the movie real and interesting. If you like special effects with explosions, this is not the movie for you."
MANCHESTER BY THE SEA,10 February 2020,8/10,"Lee Chandler is damaged goods. A lonely loner, he is dragged back to his home town by his brother's death. Joe Chandler had a weak heart, an alcoholic ex-wife and a 16 years old son, named Patrick.Joe decided to give Lee guardianship of Patrick, without informing him first. This news, coupled with grief does not make Lee particularly happy.While the relationship between Lee and Patrick evolves uneasily, we learn about Lee's tragic past, the reason for his withdrawn personality and his uneasiness in being back home.The key point of the narrative is that some tragedies cannot find a resolution and that even when others forgive you, the most difficult part of starting over is forgiving yourself."
MANCHESTER BY THE SEA,11 March 2017,,"I spent the first 23 years of my life living in what i regard as the original Manchester in north-west England, so I was always going to be intrigued by the title of this film. The small fishing town in Massachusetts is a character in itself and different scenes feature prominently in the cinematography. In fact, by the time I saw the movie at the cinema, Casey Affleck had already deservedly won the Academy Award for Best Actor for his stunning - often understated - performance as Lee Chandler, a Boston janitor who has to return to his home town where he is astonished to find that, following the death of his brother Joe (Kyle Chandler), he has been given custody of his 16 year old nephew Patrick (Lucas Hedges).The story starts with scenes of Lee's life in Boston and it looks like this is a man with immense attitude. Only later do we learn, though one of many flash-backs, that this is not attitude, buy grief, guilt and white-hot anger. Affleck is rarely off the screen and gives a powerful and moving portrayal of a man that just cannot come to terms with his loss. This is not ""About A Boy"" (2002) where the youngster softens the man; this is more ""Ordinary People"" (1980) where deep pain has no ultimate resolution.Among so many memorable scenes, two stand out: one in which very little is said and the music of Albinoni's Adagio has rarely been more heart-rending and another in which Joe meets his wife Randi (Michelle Williams) when little more is said but grief is shown to be unbridgeable. Writer and director Kennth Lonergan has given us a genuine tour de force."
MANCHESTER BY THE SEA,10 September 2019,9/10,"Kenneth Lonergan, the writer/director of You Can Count on Me, another finely nuanced film on difficult families and a personal favorite of mine, has done it again here."
MANCHESTER BY THE SEA,12 December 2016,9/10,"(RATING: ☆☆☆☆½ out of 5)  THIS FILM IS HIGHLY RECOMMENDED.   IN BRIEF: Superb acting and an honest insightful screenplay make this  family drama all the more memorable.   GRADE: B+   SYNOPSIS: A family tragedy impacts a solitary man who must now suddenly  rearrange his life and priorities.  JIM'S REVIEW: Everyone and everything has been estranged from Lee  Chandler. Divorced, content to do menial work, devoid of close family  ties and dear friends, Lee is a solitary figure ill-prepared for life.  A sudden family tragedy leads him back to his nephew, Patrick, a  confused and angry teenager. Forced into the father role, a role he  personally disdains, Lee must come to terms with his family obligations  in Kenneth Lonergan's powerful drama, Manchester by the Sea.  Written and directed by Mr. Lonergan, the film is an insightful  character study, not only of one man and the challenges he faces on a  daily basis, but of the entire Massachusetts community that he calls  home. We meet his fragmented family, including his brother (in  flashbacks), his ex- wife, and other colorful townies. Not much is said  directly, yet much is inferred as they all allude to Lee's deep dark  secret at various times and we slowly begin to piece together Lee's  broken life and intangible dreams.  The ensemble cast is wonderful. Casey Affleck is mesmerizing as the  desolate Lee. His is an introspective restrained performance. He shows  a man filled with hopelessness and pain, quiet in his words, even if  his actions seem violent and uncontrolled at times. Watching the actor  react with subtle glances away from loved ones or downcast stares to  hide his sorrow is so heartfelt and real. Abandoned by his  dysfunctional parents, Lucas Hedges also brings a nuanced and sincere  portrayal of a teenager left to fend for himself. Giving more than  ample support are Kyle Chandler, Gretchen Mol, and particularly  Michelle Williams as Lee's ex-wife. While her part does not share  enough screen time, her scene confronting Lee is raw and moving and  sure to earn her some award recognition.  The film has nary a false note, its dialog capturing the real life feel  of a middle class town and its vivid characters struggling over hard  times. The film is all drama without a shred of melodrama or artificial  theatrics. There are some minor directorial missteps however:. Some  intrusive classical music never quite gels with its surroundings and  that mournfulness is far too manipulative and overt, Also, in a small  role, Matthew Broderick suddenly appears. His recognizable screen  persona seems too jarringly out-of-place with the gritty realism of the  film.   That said, Manchester by the Sea is a bittersweet story (with an  emphasis on the first syllable). It is bleak, sad, and melancholy,  perhaps the feel-bad movie of the year. Yet it shows irony, humor, and  love so candidly. Mr. Lonergan's film depicts our flaws, our awkward  moments, our inability to communicate and simply express our emotions.  But, more importantly, his film shows truths that are generally ignored  in today's cinema.   Manchester by the Sea is one of the best film to convey the meaning of  family and all of its complexities in a totally honest and refreshing  way. It is one of the year's best."
MANCHESTER BY THE SEA,22 August 2018,7/10,"My Rating : 7/10While the movie is slow paced and rather bland at places, it's effective and works for me.It's a drama set in the middle-class of American society and the ordinary nature of the film makes it enjoyable."
MANCHESTER BY THE SEA,6 April 2018,,"The appropriate use of music in films is one of the crucial problems of current cinema, especially in American movies. It is a formula inherited from Tiomkin, Steiner, Waxman, Korngold and Herrmann, and the filmmakers for whom they musicalized: together they packed the complete product (as in ""Gone with the Wind""), without knowing when to stop the music. However, almost a century has passed, sound has made great advances and the effect of omnipresent music has become obnoxious. Was it necessary to punctuate the tragedy of Lee Chandler (Casey Affleck) for eight endless minutes, since the moment he goes out to the store one fatidic night, until the scene when he leaves the office of the lawyer who has read his brother's will, with cloying adagio by Albinoni or whoever composed it? For me, the music selection is the detrimental aspect of the film: it has nothing to do with the history, but with the unrestrained sentimentality of director Kenneth Lonergan. I liked the uncle-nephew interplay and all the great drama about pain and death ... The excellent performances by the whole cast are enough to transmit everything! Lee's silences and fists of anger, the panic attack of his nephew Patrick (Lucas Hedges), the dialogue of guilt and forgiveness between Lee and his ex-wife Randi (Michelle Williams), the loneliness of Sandy's mother, Jill (Heather Burns)... The inclusion of classics is redundant and mawkish (and the ""house composer"", Lesley Barber, was caught up, judging from his title chorale), gaining more presence than such an adequate soundtrack as the voices of Bob Dylan, Ella Fitzgerald or The Ink Spots. The director did not contain himself. The classics were good for ""Barry Lyndon."" Kubrick excelled at that. Even the hyper-contrast between ""The Blue Danube"" and the spacecraft in ""2001, a Space Odyssey"" was a brilliant move. But Mr. Lonergan is no Kubrick. With 10 or 15 minutes less, a selection of the American songbook and the classics saved for when he drives his car down the road, Kenneth Lonergan would have made a perfect film."
MANCHESTER BY THE SEA,25 August 2020,9/10,This freaking movie man. Dang it man. This movie...
MANCHESTER BY THE SEA,17 December 2016,8/10,"This is certainly not your average cineplex fare. The acting, especially by Casey Affleck, is good to very good, as is the direction and the cinematography. It doesn't cheapen itself with warm fuzzy moments. The characters and their reactions all seem very real, very believable.The characters are, none of them, particularly endearing, however. You don't really find yourself rooting for them, or even sympathizing with them, though they get struck by one tragedy after the next. Lee Chandler (Affleck) evidently had a good job as a young man, to judge from his house, despite his heavy drinking. When he loses that life through a careless act, he doesn't seem to be able to do any better for himself than be a poorly-paid handyman. None of that is explained. Would I want to sit through this movie again? Probably not.On the other hand, I wasn't bored for a moment while I watched it, and spent the time admiring the fine performances. It very much held me."
MANCHESTER BY THE SEA,26 December 2016,7/10,"Manchester by the Sea is my latest review. Its title sounds like the name of a poem so I guess I'll write it as such. This is gonna be fun. OK, here goes:Manchester by the Sea, a real tragedy. Casey Affleck stars, Massachusetts sure looks pretty. Affleck re-channels his inner Lonesome Jim. There's moping and trudging with angst filled to the brim.""Manchester"" is about grieving and it feels like real life. This is independent film making, rift with strife. There's Bostonian accents and suicide attempts. ""Manchester"" is distressing family drama as quiet as it's kept.It's about alcoholism and bar fights and fishing boats and friends. It's about living a banal existence, the show that never ends. It's about uncles and nephews and coping with death. It's about a brother slash father who takes his last breath.It's about a boy of 16 who loses his papi. The kid is lady-smooth and likes to play hockey. His uncle takes over the willed, guardianship. He has to relocate sans Boston, and it's all from the hip.Matthew Broderick makes a cameo, the dialogue is improvisational. ""Manchester"" is overlong and not always directional. The filmmaker advocates close-ups. The flashbacks are aplenty. There's also wide shots and depression yet sometimes it's mildly funny.The acting is raw, with sequences that are long-winded. Newcomer Lucas Hedges, man is he gifted. Hedges and Affleck, their scenes really crackle. At times they feel bleak, at times they make you cackle.If I had to rate ""Manchester"", I'd give it a ""B"". The critics have really embraced it and so has the Academy. Would I call this film a masterpiece? My answer would be no. It's a character study, a life snapshot. Heck, it's still good to go.Rating: 3 stars."
MANCHESTER BY THE SEA,13 January 2017,10/10,"Few films of the 21st century (so far) can even come close to the breathtaking power of ""Manchester by the Sea"". It's a film that depicts grief and one's inner demons in a painfully powerful way, showcasing the greatest acting of the year. Michelle Williams is especially dazzling, despite her brief role. It's a film that made me tear up at multiple point, a film with a heartbreaking power that only the strongest films can have. It's a tragedy. It's a really, really intense and depressing and emotional tragedy. However, it is never boring because of the masterful direction, acting, and script. The film uses both extreme emotions and subtlety. The classic ""show, don't tell"" rule for cinema had been taught time and time again in every film school across the globe, and this film utilizes that tool brilliantly. The film is never overly simple, and it is not afraid to challenge the viewer. A film like this is unpredictable, therefore making it more suspenseful and, indeed, watchable. The characters are all fully developed and you grow to love and care for them. Information is revealed without it being rubbed in your face in pathetic, poorly written dialogue. Instead, much of it is conveyed through images or implying conversations. The cinematography is beautiful. The bleak, winter scenery is used to full advantage and adds to the films beautiful realism. There is not a fake second in this film, it knows how people really talk and act. The conflicts are always believable and engaging, no matter how depressing they may be, and much of the simple dialogue is fantastic due to it being filled with emotion and (believe it or not) a lot of humor! I must admit, despite this film being a tragic, emotional journey through grief and death, it is quite funny, even hilarious, at times. The humor helps us get through some of the more tough scenes, despite the film never holding back.This is a risky masterpiece. It's beautiful, realistic, human, funny, emotional, and profoundly moving."
MANCHESTER BY THE SEA,3 February 2017,7/10,"Perhaps my high expectations left me a bit disappointed in Kenneth Lonergan's ""Manchester by the Sea"", a slow-burning melancholy drama featuring capable performances from Lonergan's cast. The cinematography lends to the title, featuring a New England harbor town in dreary and cold winter. For all the talk of Casey Affleck in the lead, I found the movie to be fairly subdued and muted emotionally save for several scenes. Affleck performed well especially with aloofness, but not Oscar- worthy imo. The only emotional release Lee (Affleck character) seems to get is when he's drunk. This seems quite realistic, and the dialog is well conceived but there's not enough meat on the bone and pathos for this movie to give an outstanding mark. The score/soundtrack is a bit too simple and repetitive as well, and the movie could've cut back another 15 min on its runtime. Still 7/10 and worth a watch."
MANCHESTER BY THE SEA,26 August 2017,9/10,"Manchester by the Sea is at once, one of the best movies of the year and one of the most challenging to recommend. It knocks on the door of greatness by virtue of approaching its subject matter with uncommon sincerity and grace. Yet that subject matter - a concentrated dose of grief in all its uncomfortable bitterness, can't help but feel painfully real. I suppose in the strongest of terms one could say Manchester by the Sea isn't so much a movie. It's more of a human experience.Humanity itself is startlingly realized in the funereal grimace of Lee Chandler (Affleck), whose own brush with personal tragedy has left him adrift in Quincy, Massachusetts. He keeps to himself as an apartment complex handyman, avoiding all meaningful human contact almost as a form of penance. So when his older brother Joe (Chandler) looses his struggle with congestive heart failure, Lee is put in the uncomfortable position of returning to his home town and having to wrestle with the complex emotions it evokes. Shortly before the funeral he reacquaints himself with his seventeen-year- old nephew Patrick (Hedges) who is suddenly left in his charge by the order of Joe's will. ""I'm sorry, I assumed Joe had discussed this with you,"" says the lawyer. ""No he didn't. No, he didn't."" Each reiteration loaded with anguish.The film is laden with tiny moments like the one above; short, affecting and scintillating with unwieldy levels of feeling. Sometimes those emotions are so tightly knotted in the characters personal story that they apex in simple anger and panic. Yet since we know where those emotions are coming from, we automatically identify them even when we can't describe them - complexity through simplicity. In one scene the self-assured Patrick is beguiled by frozen chicken and a silent house into a panic attack. The scene, taken out of context is austere and simple yet loaded with prior knowledge, the simple sequence of events proves emotionally devastating on all counts.So too are the scenes involving Lee's ex-wife Randi (Williams) who's all-too-brief appearance proves poignant, tender and devastating in equal measure. Her dignity and quiet grace bristles with Lee's more turbulent expressions of grief yet her tenderness doesn't so much pour out as it trickles in a tactful display of beautiful, beautiful mercy. Her fate has certainly diverged from that of Lee but despite what we may think of our characters' choices, there's no filling the void in their heart.In that measure, Manchester by the Sea is an uncalculable success, if for no other reason that it explores the way humans of all stripes deal with their grief. Writer/Director Kenneth Lonergan seems to understand humans in ways few do. Every word, every tiny micro-expression, every droll interruption of unexpected humor viciously stirs all those negative emotions we rather not face. He then provides no easy answers but rather allows you to sit in on his small little drama, soak in the quiet homily urging patience, love and understanding and lets it all sink in. Manchester by the Sea is undeniably hard to sit through but damned if it doesn't make you a better person for watching it."
MANCHESTER BY THE SEA,18 March 2017,10/10,"The main attraction is Casey Affleck's Oscar-winning performance.When we meet Lee Chandler (Affleck) he is personally closed down, working as a handyman for an apartment complex in Quincy, Massachusetts. He is rude to some of his clients, exhibiting a latent anger. In an early flashback Lee is seen affectionately playing with his nephew Patrick aboard the family's lobster boat. For the first part of the movie I was left to wonder what caused the personality shift, that was a hook that kept my interest until the causative tragic event is revealed in a flashback. Credit has to be given to Affleck since he plays two different characters, the Lee before the event and the Lee afterward.As the story develops the focus is on the relationship between Lee and his nephew Patrick. Lucas Hedges is surprisingly good as the teen-aged Patrick, earning an Oscar nomination. Michele Williams, as Lee's wife Randi, also earned an Oscar nomination; the acting carries this movie a long way. But wait, there is more (as the TV commercials say)--an Oscar win for Kenneth Lonergan's original screenplay and an Oscar nomination for him as best director.There is much more to be appreciated beyond the fine acting and powerful story. Filming the movie in Manchester-by-the-Sea makes that setting an additional character. The environment is often used as counterpoint to some of the emotional scenes--a quick cut to an ocean-scape or the serenity of the small New England town allows for digesting what has gone before. The scenes in local bars add a feeling of authenticity. The light Boston accents ground this in the local environment so that it is hard to picture how the story would play out in a different setting.The cinematography does not call attention to itself beyond being professionally done. On second viewing I paid more attention to the lighting and realized that care had been taken with this, particularly in some of the closeups of faces. The score ranges from Handel and Albinoni to popular. The classical pieces provide counterpoint to some of the more emotional scenes in much the same way that the location shots do.There is no sugarcoating in the portrayal of the effect that tragedy has on Lee's life. Each person deals with grief in his or her own way and I found Lee's behavior believable and understandable. One of the beauties of the story is how subtle hints are given as to potential hope for Lee. The first time he smiles, later in the movie, is a breakthrough. An affectionate pat on Patrick's shoulder signals a minor thawing of Lee's chilly isolation. But the story does not reach any expected conclusion. It is heartbreaking when Lee says to Patrick, ""I can't beat it."""
MANCHESTER BY THE SEA,19 January 2017,8/10,"The story of a man with life torn by successive misfortunes and who behaves himself with a strong emotion most often disguised and repressed but exploding now and then. A movie that intrinsically has much to do with us human beings and with our individual, social and familiar reactions before unhappy events. A man who loses his children in a fire of their home caused maybe for his negligence when he forgot to put the protection before the fireplace and whose wife accuses him of that, destroying their marriage. Later on his beloved brother dies suddenly which puts him as his teenager nephew's guardian with whom he has a relationship with ups and downs. Everything is told and shown in a profusion of sudden flashbacks along with the present story which are deeply revealing of all that happened to this man. Excellent performers playing their roles with greatest quality. One of the best movies produced last year dealing with real human beings and without computer special effects, violence or fantasies, a kind of movie that is rare nowadays."
MANCHESTER BY THE SEA,17 June 2017,10/10,"""Manchester"" by the Sea"" starts slowly, but builds to where you feel personally involved.At first it's hard to work out who's who and what is happening, but then it all comes together. Casey Affleck plays Lee Chandler, a man almost rendered emotionless by events in his past, but who must confront his demons and accept responsibility in an unexpected quarter.For a film that uses flashbacks, which are sometimes hard to tell from real time, and where a lot of what Casey Affleck says is hard to understand, ""Manchester by the Sea"" packs an emotional wallop. But of course, much of that is actually due to Affleck's amazingly vulnerable performance.The film has a sense of place, Massachusetts in winter. The harshness of the season forces people into bulky clothes adding to the sense of isolation and insularity that runs through the film.Without spoiling things too much, the characters in the story are brought together by a death. One of the most fascinating aspects of the film is the way they handle their grief – not in an overly emotive way at all. Anyone who has experienced the kinds of things depicted in the film will know that sometimes events are almost too much to absorb and people don't always react as one might expect. This film is full of truthful observations on difficult relationships, especially that between Lee Chandler and his nephew Patrick.The understated score by Lesley Barber works almost as a detached observer. If I have any criticism of the music, it is the rather emphatic use of Albinoni's ""Adagio for strings"" in a critical scene. Whether it was the composer's decision or the director's, it's one of the few obvious touches in a movie that for the most part avoids the obvious.A minor point though in a movie that had already sucked me in.By the end, you don't want it to end; it's that absorbing."
MANCHESTER BY THE SEA,15 February 2018,,"This Amazon Studios production gets some good (but suss) reviews, however, I'm more inclined to agree with the bulk of comments submitted from those that paid to watch. At first, I felt this movie was the work of a film school student who may have received a grant from Sundance Indi. It's a story peopled by foul-mouthed space cadets from school age and upward. The school-aged are a particularly soulless bunch. The principal lad, who, on learning of his youngish Dads death, simply wants to eat Pizza and go f..k his girlfriend (one of many). His next desire is to play in his raucous teeny band with his equally space-cadet 'other' girlfriend (number ...?) simply awful sounds then emulate from the basement. His dad's brother is a lost cause - he's given up on life since his two daughters died in a house fire. This painfully long and slow movie (2 1/2hrs) seems to take over an Hr to really get going and doesn't just introduce you to these sad characters it clubs you over the head with them.
 
The only person who looks like they belong to the real world is the dead brothers boating business partner. He at least has feelings he's not afraid to show. We are led to think maybe the brother who lost his daughters might have been an OK fella before his life destroying tragedy - that is, until we are treated to one of many flash-backwards - where we witness our 'dad' acting like a drunkard bum with his mindless boozy mates - while his wife vehemently curses them (in no-uncertain-manner) for being so thoughtless toward her and the girls. Again we fast-forward to the now... The fatherless young lad (whose mother had already left for another man) heads to the home fridge to get a frozen TV dinner. Here he breaks up because it reminds him of dad in the morgue. Very little of this comes across as strong enough to ring true as good writing. There is a well-acted scene involving a meeting with the ex-wife of the living brother who wants to apologise but, this ends by going nowhere. A great movie needs more than good acting.Constantly playing in the background (unsuccessfully and way too loudly) is screeching string arrangements of Handel, Albinoni, Massenet, etc. This is a heavy-handed attempt to add a touch of pathos and all smacks of:- 'If Kubrick could do it so can I' (Kubrick was a very mean man who even answered letters sent to him by scribbling in any spaces that may have been left clear). This musical technique only works well when done with class and sadly, there's little on display here. The overly emotional (and I'm usually one of those) or those who cry when the jug boils over will find this marvellous, others, as the many viewer comments confirm, will need a great deal more convincing. Could have been OK with better handling - maybe writer Kenneth Lonergan should stick with his other gross efforts like Gangs of New York. Overall, disappointing."
MANCHESTER BY THE SEA,25 February 2017,10/10,"Lee Chandler, a sullen and quiet handyman in Quincy, Massachusetts, receives word from George, a family friend, that his brother Joe has suffered a heart attack. Joe dies before Lee can get to the hospital. Lee goes back to his hometown of Manchester-by-the-Sea to break the news to Joe's teenage son, Patrick. Staying in Joe's home while arranging Joe's funeral, Lee is shocked to learn that Joe named him as Patrick's guardian. Reluctant to commit to the guardianship and unwilling to move back to Manchester, but opposed to returning Patrick to his estranged alcoholic mother, Lee makes plans for Patrick to move back to Boston with him. Patrick, deeply rooted in the Manchester community, objects to the idea.It is shown through flashbacks that Lee once lived happily in Manchester with his wife Randi and their three young children, until his negligence while intoxicated led to a house fire that killed their children. No criminal charges were filed against him, but Randi blamed him for the fire. Lee attempted suicide by pulling a gun from a police officer's holster after being interviewed. The attempt failed and he subsequently moved to Boston, becoming bitter and isolated.Joe's body needs to be kept in storage until spring when the ground thaws and he can be buried. Lee remains in Manchester until the delayed funeral. Over time, Patrick and Lee reestablish their bonds. Lee comes through when Patrick has a panic attack while rifling through the freezer, as he has been constantly bothered by the thought of his father on ice for several months. Conflict continues to arise when Lee refuses to make small talk with the mother of Patrick's girlfriend, Sandy, so that Patrick and Sandy can have sex. Patrick thinks Lee is trying to distance himself from him, especially because Lee is doing all he can to wrap things up and leave Manchester.Patrick's mother Elise learns of the situation and offers to allow Patrick to move in with her, having found religion and sobriety with her new Christian fiancé, Jeffrey. During an awkward meal with them, Patrick finds himself unable to connect with Elise. Elise's hurried departure from the room is followed by the sound of bottles and glass, to Jeffrey's concern. Patrick is later unsettled when his mother's controlling fiancé emails him insisting on being an intermediary in the future, saying that it is best for her.Meanwhile, Lee runs into a remarried Randi and her newborn baby. She expresses great remorse for her treatment of him during the divorce and asks to reconnect. A distraught Lee cannot find the words to respond and leaves before he becomes emotional, parting with the phrase: ""There's nothing there."" She sobs as he walks away. Lee expresses his rage by picking a fight with strangers at a bar, only to be rescued by George.Lee arranges for George and his wife to act as legal guardians for Patrick. When an emotional Patrick asks why Lee staying isn't an option, Lee admits that he cannot bear living in Manchester anymore. During a walk after Joe's funeral, Lee tells Patrick that he is searching for a new residence with an extra room, so that Patrick can visit whenever he wants. In a final scene, Lee and Patrick go fishing on Joe's refurbished boat that Patrick has inherited."
MANCHESTER BY THE SEA,20 November 2018,8/10,"This movie is a tour de force of emotion dragging you relentlessly through the stages grief, namely shock, bewilderment, anger, pain and reconciliation.Mr Affleck using his brooding method style to reveal a complex and brooding character that develops and evolves as the movie progresses.There are two clear examples of both masterful acting and directing that I will cite, he turns to drink after a bad experience and goes to saloon, but he tries to avoid intimacy as he can't cope with emotion due to guilt and grief and then the only expression left to him is to fight. All sounds so simple but to convey this and present the psychological depth of dysfunction is both deeply moving and uncomfortable to watch.The other is where Mr Affleck blames himself for the death of his children, he sits bewildered waiting to be condemned for his heinous crime, he waits for the lash, when the police state it's an accident and he can go home he tries to take a gun and blow his brains out. The power of this desperate act was raw and visceral and deeply effecting.I can see this slow and contemplative movie is not very entertaining for some but as an examination of the human condition it is masterful."
MANCHESTER BY THE SEA,26 February 2017,9/10,"Nearly everyone faces an unspeakable tragedy at least once in their lives, and many film have deeply reflected on this emotional phenomenon. Unfortunately nowadays, many of these films tend to fall victim to manipulating audience's emotions with hokey sentimentality and melodrama. Luckily, this film directed by Kenneth Lonergan is not one of those films. Centering on a story of man shattered with grief and tragedy, this film places Casey Affleck in the driver's seat of this powerful emotional roller-coaster and transpires to a riveting tale of a man facing his past and learning overcome a tragedy that puts a gash of the man he once was. Shedding away the use of emotional manipulation and a sappy music score, Kenneth Lonergan draws a path to a heart-wrenching story that rarely feels cinematic but very real in nature. By the end credits, it should come to no surprise if you find yourself using a tissue or two. This film stars Casey Affleck as Lee Chandler, a sulky loner who works as a handyman in Boston isolated from his family and friends. One day, when his older brother Joe (played by Kyle Chandler) dies of a heart attack, he returns to his hometown of Manchester to look after his 16-year old nephew Patrick (played by Lucas Hodges). Upon his return, he is shocked to discover Joe has placed him as Patrick's legal guardian. Haunted by his tragic past, Lee begins wrestling with the decision to either take Patrick with him to Boston, or stay in his hometown -- a place he never wanted to return to.Kenneth Lonergan takes his film in a direction not intended to blackmail viewers in shedding tears but to tell an honest tale about how tragedy can tear not only one person, but an entire family apart. By all means, his effort lands with near-perfection. From the opening minutes of the film, we are introduced to Casey Affleck's Lee Chandler who's definitely not a easy guy to like, he has a sore attitude and at one point, gets in a petty fistfight at a bar. But as the story unfolds, the film proceeds in-and-out through a long series of solidly edited flashbacks that retread unpleasant events from his past that lead to the downfall of his relationships with his family and friend and eventually prompted him to leave the hometown he once new. By his point, your apathy for this character evolves into sympathy as he reveals to be not a bad guy but a man strangled with a brooding past. Before the halfway marks, it becomes clear that the lead character is not the only who's completely broken, his whole family including his nephew Patrick and ex-wife (played by Michelle Williams) are shattered as well. And the story leaves only a small room for occasional humor and levity. There's one scene with Affleck and Michelle Williams late in the film that's tough to sit through and a flashback scene with him and Kyle Chandler early on that pulls at your heart strings. And there is rarely a moment that feels a hokey tearjerker ripped from another cinematic entity.Casey Affleck takes the daunting task of carrying the film on his shoulders, and with a performance so tremendous and powerful; he greatly succeeds. This actor proves capable of carrying on sufficient emotional gravitas and honest sentimentality. Every minute he comes on screen, this talent shines like gold. If this isn't the best role of his career, I don't know what is. Supporting him by his side is Lucas Hodges playing his troubled teenage nephew who struggles trying to maintain a gripping relationship with his uncle who's plunged into sorrow to open with his nephew (or anyone for that matter). His performance stands strong especially for an actor in his late teens. Kyle Chandler, who's appearance is limited to various flashbacks is also quite powerful and worth admiring. Michelle Williams plays Casey Affleck's ex-wife and does not get a great amount of screen time beyond seven minutes or so, does a great job especially in an aforementioned scene with Affleck towards the end. Gretchen Mol does a fine job as Patrick's mother as does Matthew Broderick as her soon-to-be husband, but like Michelle Williams, not a lot of screen time. While the film shines with a diverse cast of powerful performances, it is Casey Affleck who becomes the pedaling force of the film's riveting atmosphere.Manchester By The Sea is a powerful, heartrending film bound with riveting performances by an awe-inspiring cast and a thoughtful direction by Kenneth Lonergan. It is a movie destined not to sweep you away with emotional devastation but a thought-provoking story about family, love, and sorrow that feels thoroughly honest. In a triumphant achievement, it stands tall as one of the most powerful films of 2016."
MANCHESTER BY THE SEA,7 December 2016,9/10,". . . to which MANCHESTER BY THE SEA makes the addendum, ""but if you do, be sure to bring a gun."" Since I hate to include major spoilers in a review, let me sidestep doing so a little bit by offering an analogy to MANCHESTER. Say that you're Secretariat's groom, the one person in the world that ""Big Red"" loves the most and with whom the legendary thorough-bred race horse feels the most comfortable. Say that ""your"" horse already has won the Derby and Preakness with record times so fast that almost all True Competition has been withdrawn from the third jewel of the Triple Crown--the Belmont Stakes--which your four-legged best buddy is favored to win now by 30 or 40 lengths. Then say that the night before the Big Race you forget to engage the safety lens on the old-school oil lantern which has calmed Big Red every evening since he was born three years earlier, resulting in him burning to death with a stable full of high-priced horses. When you cannot erase their tortured whinnies from your brain, and the police tell you that while your career with horses is toast, you're free to go home, wouldn't you try to use the nearest cop's service revolver to blow your brains out, as Casey Affleck does in MANCHESTER (being too poor to afford his own firearm)? Sure you would. So after watching MANCHESTER, please do not forget to contribute to your local chapter of BANGS (Broke Americans Need Gun Stamps)!"
MANCHESTER BY THE SEA,3 March 2021,9/10,"After the death of his brother Lee Chandler (Casey Affleck in a brilliant role) becomes guardian of his adolescent nephew Patrick (Lucas Hedges). At first both are not happy with the situation. This is a very short resume of a film that is however much more suble than this.An adolescent is an adolescent, but why is uncle Lee behaving so strange? He is not bad but he is very surly and a normal conversation with him is nearly impossible. He says as little as possible. The explanation of his socially awkward behaviour and the inpact this has on the relation with his nephew are the two main themes of the movie.Director Lonergan gives the explanation in a series of well timed flashbacks. At first I thought Lee had always been a bachelor. No woman on earth wants such a grumpy man! After a while we learn however that once Lee had a family. Alright his marriage has failed and therefore he is frustrated. The film is well on its way until we learn the horrible truth.However, and this makes the film real great, even the horrible truth does not explain 100% why Lee behaves as he behaves. In the flashbacks from his past we see already elements of his later behaviour. So the question remains if he is ""emotionally constipated"" (a term I borrow from another review) by his past or was his character socially awkward to start with?There are other things the film does not explain. Why did his brother appoint Lee as the guardian of his son in his will? Lee is all but the perfect guardian. Also the relationship between Lee and Patrick does not develop in a linear way (from bad to good) but in fits and starts. However, this in no way makes the movie any worse. After all in real life ""the plot"" is also not entirely logical.The above may give the impression that ""Manchester by the sea"" is a heavy film. This is not true. Given the character of Lee Chandler there are a lot of uncomfortable conversations in the film, and some of them are very funny. My favourite is the one in which Lee accompanies his nephew to the home of Patricks girlfriend. The plan is that Lee will have a conversation with the mother and that Patrick will have a good time with his girlfriend. The total inability of Lee to engage in social talk ruins this plan however."
