Title,Date,Rating,Comments
HELL OR HIGH WATER,25 September 2016,8/10,"The question of whether the ends justify the means boils down to this: if a goal is morally important enough, is any method of achieving it acceptable? Socrates said, ""It is never right to do wrong, and never right to take revenge; nor is it right to give evil, or in the case of one who has suffered some injury, to attempt to get even."" The question dominates Scottish director David Mackenzie's (""Starred Up"") Hell or High Water, a modern genre Western set in West Texas in which two brothers, the unemployed Toby (Chris Pine) and the ex-con Tanner Howard (Ben Foster), rob various branches of the Texas Midlands Bank in order to to meet overdue alimony payments to Toby's divorced wife Debbie (Marin Ireland). They also want to prevent foreclosure of their deceased mother's ranch by the same chain of banks. Toby also recognizes that the oil discovered on the property influenced the bank to sell their mother a mortgage she could not repay. He calculates that if he pays off the mortgage he can then put the property in the names of his two sons, Justin (John-Paul Howard) and Randy (Christopher W. Garcia), and guarantee them a better life than he and his brother have had. The film lets us know repeatedly that the banks are the villains.Sheriff Marcus Hamilton (Jeff Bridges), a burly, good-natured but cynical officer who is near retirement has been assigned to the case. He tells his partner Alberto Parker (Gil Birmingham) when he spots the Bank Manager, ""That looks like a man who could foreclose on a house."" After Alberto, who is part Mexican and part Native-American, tells Hamilton how the American Indians were robbed of their property, he says ""Now, it's the banks who are doing the robbing."" Toby later explains that he robbed banks because he's been poor his whole life. ""It's like a disease passed on from one generation to the next,"" he says, then adds, ""But not my boys.""The film is location-specific and we don't have to ask where we are. Giles Nuttgen's cinematography assures us we are in the Southwest (the film was shot in New Mexico) with dusty landscapes, oil rigs, a burning sun, billboards wanting to know if you are ""In-Debt?"", and decaying towns filled with abandoned homes. Writer Taylor Sheridan, who wrote the screenplay for Sicario, offers clichéd portraits of rough-hewn good ol' boy types who look like they would just as soon shoot you as say hello, a cantankerous waitress in the T-Bone Diner played by eight-eight-year-old Margaret Bowman who knows what you want to order even before you open your mouth, and a sheriff who playfully teases his partner with racial jokes, some funny, most not.The two brother bank robbers are very different. Tanner is a trigger-happy sociopath who has just been released from serving ten years in prison, while his brother, though looking as raunchy as his brother, is shown as being meek, thoughtful, and careful. Neither are very proficient bank robbers. One time they arrived at the bank not knowing it has been closed up, another time they get there before the manager even arrives with his keys to open the banks.After bigger banks are hit and Tanner kills two people, the inevitable chase scene takes place that leads to the desert, then to the mountains where some issues are resolved and others are not. Hell or High Water is a highly entertaining if not quite fully satisfying film that respects its characters enough to make them fully dimensional. It also has a rare social conscience. As far as whether or not the ends justify the means - you choose."
HELL OR HIGH WATER,14 September 2016,9/10,"Awards season has truly begun now, Hell or High Water is about two brothers robbing small bank branches whist being pursued by two rangers across Texas. This film was not in my anticipated list at all, I was not even remotely excited to watch this when the first trailer came out...then the reviews came in. With such high ratings, I had to see what all the fuss was about and I can honestly say the high ratings are justified. Hell or High Water is so close to perfection, so close! What brings this film to those heights you ask? The acting. All three main actors in the film are perfect and to be honest all deserve nominations for at least one award in any ceremony. Jeff Bridges? A Legend. Chris Pine? Finally getting a chance to show his acting chops. Ben Foster? Whoa now, completely transformed himself (2016 has not been a bad year for him). What helped them was the script which had me transfixed from the first section of dialogue, it had everything from witty humour and banter between the characters to emotional tension between the brilliant brotherly bond (dare you to say that ten times in a row!) of Foster and Pine. The direction from David Mackenzie was solid and the cinematography was sublime with some really creative shots when following vehicles. Excellent wide shots to let the audience take in the Texan environment. I won't spoil the film, but there is a scene in the movie that is what I call an ""Oh My God!"" moment (a scene so shocking, I literally mouth those words out), did not see it coming whatsoever and I don't think anyone else did, brilliantly executed. The score was also appropriate, with country vibes that suit the Texas locale. I say it is close to perfection, the only flaw I found was that the script allows the characters to have too many conversations that do not further the plot. Whilst this is good for character development, too much of it and it starts to slow the pace down. Overall, Hell or High Water is a near perfect crime/drama with powerhouse performances (particularly Ben Foster) and a sublime script, even if the dialogue is bit excessive at times.Review at: http://www.themoviediorama.com"
HELL OR HIGH WATER,9 January 2017,8/10,"I was not sure what to expect from this crime/drama film but I certainly was looking forward to sitting down to watch just how good actors Ben Foster, Chris Pine and the venerable 66 year old Jeff Bridges would bring this story to life. I must say that they did not disappoint me. The film opened well with the two brothers Tanner Howard (Ben Foster) and Toby Howard (Chris Pine) proceeding to target then rob a specific bank, The Texas Midlands bank branches. Very quickly we learn that Toby is the guy who planned the robberies and he is providing specific instructions to his older more trigger happy brother Tanner, on what they will steal. Specifically these two brothers did not want to engage in any robbery of the banks customers, nor were they going after the bank safe. Toby and Tanner's intentions were simply to rob The Texas Midlands bank branches that were located in smaller towns with less heavily secured personnel and/or without any security monitoring equipment. Their plan was to quickly take the loose cash from the bank clerk's tills and get the heck out of there.Eventually we learn why Toby (and older brother Tanner) are robbing only Texas Midlands bank branches and how much they intend to take them for before these two bank robbing brothers decide to stop. As the cash being stolen from these small town Texas Midlands banks is minimal the Federal authorities are leaving it to the local sheriff's department to meet with the bank managers and assess how to capture these two bank robbers who seem to be very cautious in how they select the banks they will eventually rob.The local sheriff is a guy named Marcus Hamilton (Jeff Bridges) who is assisted by his deputy, a native American Indian named Alberto Parker (Gil Birmingham). There is a secondary story we are provided with which encompasses that Sheriff Hamilton is only weeks away from retirement and as such he takes great liberties in taking flagrant pot shots about his deputy's native American heritage. Although Sheriff Hamilton's jokes appear to be both racial and personal against Deputy Parker, they are merely to remind Deputy Parker of his boss and pal's imminent retirement. Are we to believe that as these two local law enforcement officers are hunting the two brothers who are robbing banks and their identities remain unknown that maybe Sheriff Hamilton may not live to see his retirement? Well I don't want to spoil the film for anyone but there certainly are questions that the audience is expecting answers to which keeps us very interested in the four main characters.I would not classify this film as a western as it is more of a crime/drama and specifically about two local Sheriffs attempting to figure out where these two unknown bank robbers will strike next. We learn that the older brother Tanner has that stereotype ""mommy and daddy never loved me"" mantra and this is why he is the more aggressor of the two brothers living without fear or consequences for the action taken.I liked the way the film evolved and the ending was credible. It is certainly a film I intend to watch a second and/or even a third time. It is a good story, with even better acting and a quality film for the crime drama genre. I give it an 8 out of 10 rating."
HELL OR HIGH WATER,19 August 2020,7/10,"Well acted story with some definite highlights throughout.
However the movie is completely stolen by the T=Bone Cafe waitress!!!
She should have been nominated best supporting actress :)"
HELL OR HIGH WATER,13 December 2016,9/10,"Saw this on a rented DVD. Its a western crime drama. Director David Mackenzie (Starred up) did a terrific job. It is a very atmospheric, character driven film n not at all boring. Taylor Sheridan (Sicario) did a fantastic job with the screenplay. He managed to create good tension in a simple robbery film. The acting by the 3 lead is top notch. Jeff bridges, Ben Foster n Chris Pines got into the characters. Its a solidly crafted, well-acted western heist thriller. The film stuns with its cinematography. The sunburnt desolate Texas backdrop creates a very nice visual palette. The colours look great. The lime green Mustang really stands out as a result. The long landscapes shots were awesome. Some may compare it to No country for old men n A place beyond the pines. Check out the scene of the rattlesnake waitress."
HELL OR HIGH WATER,24 September 2016,10/10,"What defines a ""western""? Is it cowboys? Guns? Horses? Boots? Or is it its morals of American masculinity itself; a study of what does, and what should, make a man? No matter what the criteria, Hell or High Water fits. Sure, it's not the typical period piece fare we normally get from the genre, but it's a wonderfully old-fashioned yarn that would've been a hit in most bygone eras. Only an ""indie"" by the most basic description, its qualitative and crowd-pleasing reach much exceeds its financial grasp. Boasting funny, enthralling, and character-filled fun from start to finish, this unconventional cowboy chronicle is the movie we've wanted all year. It's the story of the bank-robbing Howard brothers (Pine, Foster) and the nearly-retired lawman (Bridges) who's hot on their tales. The script is perfect, from the dialogue to the plotting to the characters to the themes. The simplicity of its cat-and-mouse setup allows the thematic and ethical complexities to unravel as the story does, instead of forcing it through hackneyed exposition. Touching on topics like the dangers of nostalgia, flawed justice, colonialism, and western heroism, its thematic richness is only matched by its penetrating visuals. With anti-hero films filling the cinematic landscape nowadays, this is more a ""pro-human"" film. We find ourselves ""rooting"" for everyone, not because they're necessarily ""justified"", but because we know them. Director MacKenzie is a proved actors-director, and the performances here are utterly naturalistic and masterful. Along with a wonderful soundtrack and grimily stellar sets and costumes, it's an enveloping viewing experience you feel like you're living. As entertainingly cool as it is penetratingly artful, HoHW is far-and-away my favorite film of 2016."
HELL OR HIGH WATER,13 December 2016,9/10,"In a year when the quality of life in middle America small towns has come back into focus, ""Hell or High Water"" feels like an important film, perhaps more important than it might have been had it been released prior to 2016. But it's not just timeliness that makes this a good movie. There are strong performances and strong writing Taylor Sheridan, someone we should definitely be paying more attention.The ""Sicario"" writer returns with another tale set near the U.S.-Mexico border, this one following two poor West Texas brothers, Tanner and Toby Howard, one an ex-con (Ben Foster) and the other a divorced father of two (Chris Pine), who start robbing banks for petty cash. Their objective is to make enough money to pay off the bank before it forecloses on their recently deceased mother's ranch, which she willed to her grandsons. The property also happens to be sitting on enough oil to guarantee the boys' future.With the stolen amounts too small to warrant attention from the FBI, a nearly retired Texas Ranger named Marcus (Jeff Bridges) and his partner, Alberto (Gil Birmingham), are assigned to track down the robbers and the cat-and-mouse game begins.The characters could be distilled to two outlaw anti-heroes and the ranger on their tail who is about to hang it all up, but Sheridan's script evolves beyond the archetypes and into complicated, ugly territory, which is exactly where he took 2015's ""Sicario."" Whereas most cops-and-robbers stories have clear good guys and bad guys, this one doesn't. Foster's Tanner is the wild one who can take things too far and lacks a moral compass, but he's fiercely loyal and devoted to his brother. Pine's Toby seems good through and through, but he has a violent streak and their whole illegal scheme is his idea. Even Bridges' smart, shiny-badged old ranger has a slightly bigoted attitude that often expresses itself to his half-Mexican, half-Native American partner.All this ""gray"" makes watching how ""Hell or High Water"" plays out all the more interesting. We find ourselves rooting for the brothers' success only to have Sheridan execute some jarring turns in the story. Suddenly the stakes get higher and more real, and director David Mackenzie wisely keeps his hands off it all, which actually adds to the shock factor. We never feel comfortable with the violence in the film because it never feels stylish and never becomes commonplace, and that makes the violence that does happen more effective.There's also a social commentary at play beneath the main thrust of the narrative, which is what really makes Sheridan's work stand out. Race crops up at various points, sometimes subtly and other times less so. At one point, Tanner has a confrontation with a Comanche man at a casino that seems to digress from the story a bit, but it serves the purpose of highlighting differences and animosity between people, and the pervasive ""otherness"" that causes so many rifts in our society.That's where the timely factor comes in. It's not just about how these brothers represent the millions of Americans whose small town way of life is going extinct and creating such desperation, it's about how we go after what we want at the expense of other people, and treat others like the enemy. These fears, these attitudes and this desperation is cancerous and, sadly, cyclical. That's more than you'd expect from a movie about bank robbers, to be sure.~Steven CThanks for reading! Read more at Movie Muse Reviews"
HELL OR HIGH WATER,10 April 2020,7/10,"Hell or high water is a more modern day take on western genre but in a respectful way to a old west style and this film borrowed some of its charm from old movies of same type,like some people said trucks replaced horses in this film but still we got one scene that felt like some nice omage to westerns before,bridges was perhaps the most enterteining guy to watch but pine and foster were on completly different level from everyone else,expecely foster,pine was also very convincing in playing his part and his dynamic with older bro was great,hell or high water was a film that had some surprises in it,it also had some sad emotional ones,and in end i was satisfayed with film"
HELL OR HIGH WATER,22 April 2018,6/10,"""Hell or High Water"" has got a revenge theme suitable for these days, where banks keep the hard working class poor. Now the poor start robbing the banks to provide a financial future for their kids. Sort of a modern Robin Hood version, if you were to look at it in perspective. Robin Hood stories have been made before and better and with more humor. Probably Jeff Bridges is supposed to be the dude that provides the fun part, but he overdoes it. Can't take him too seriously as a character. I hate that when actors act too much like a stereotype. This movie could have been better. Now it is average to reasonably good. Not great, but certainly not bad either. That could be my whole review. Had it been the Coen Brothers then EVERYTHING from soundtrack to photography to acting would have been excellent. Had it been the Coen Brothers. Watch ""No Country for Old Men"" instead of this flick, you will be in for a real treat. But it aint the Coen Brothers who made this flick, it's director MacKenzie. Who's that you might ask? I wonder too. Thanks to MacKenzie I have watched just an average heist movie, which had much more going for it. Still it was satisfying to watch. But it nags a little, that it could have been much better and in the end I feel a little empty. Is that all? That's the problem with films that take themselves too seriously. You gotta deliver when you aim for something great and classic. They didnt deliver...It is a wannabe classic. Nothing is more frustrating than second place when you aim for first."
HELL OR HIGH WATER,19 August 2016,10/10,"""Hell or High Water"" (2016 release; 105 min.) brings the story of two brothers, Toby and Tanner. As the movie opens, we see them rob two Texas Midlands Bank branches in rapid succession. It's only later that we learn why. After the second heist, the Texas Rangers are informed, and Marcus, who is going to retire in three weeks, wants to do one final case before going off into the sunset. At this point, we are 10 min. into the movie, but to tell you more of the plot would spoil your viewing experience, you'll just have to see for yourself how it all plays out.Couple of comments: this is the latest movie from Scottish director David Mackenzie, and here he brings to the big screen the outstanding script by former actor Taylor Sheridan, who blew us away last year with ""Sicario"", my No.1 movie of the year in 2015. Here the story focuses on the two brothers, one a divorced dad and the other just released after a 7 year prison stint. The brothers are played by Chris Pine (MILES away from the recent Star Trek Beyond) and Ben Foster. But the best performance comes from Jeff Bridges as good ol' Marcus, always short on breath and ""sitting on the porch, practicing my future"", when his partner asks him why he is sitting outside his hotel room. Bridges has gotten many acclaims over his career, and I don't know that this one tops them all, but it sure comes close. Add in the beautiful landscape of the southwest (New Mexico standing in for Western Texas), plus a gorgeous soundtrack fro Nick Cave and Warren Ellis, and it all comes together like a perfect cocktail. I'm trying to think of any flaws in this movie, but I can't think of any, hence my rating of 5 stars (which I rarely give).The movie opened this weekend at my local art-house theater here in Cincinnati, and I couldn't wait to see it. The Friday early evening screening where I saw this at was attended nicely, and I bet you with outstanding word-of-mouth a guarantee, this movie will gain strength at the box office in the weeks to come. Pretty sure this will pick up a lot of attention come the awards season at the end of the year. ""Hell or High Water"" is HIGHLY, HIGHLY RECOMMENDED!"
HELL OR HIGH WATER,3 September 2016,5/10,"Hell or High Water has garnered a magisterial 88 on Metacritic with just about every critic fawning over this tale of two West Texas bank robbers determined to save the family farm from the big bad bankers about to foreclose on their property. Screenwriter Taylor Sheridan's dilemma was how far should he go in humanizing his anti-heroes without ending up glorifying them. To my mind, he went a little too far. Perhaps there are shades here of Arthur Penn's sleek hagiography, Bonnie and Clyde, that placed two odious Depression era criminals on an undeserving pedestal.Director David Mackenzie along with Sheridan have set their tale of the two brothers, Toby (Chris Pine) and Tanner (Ben Foster), in a contemporary milieu. Tanner is the ""real"" criminal here, having spent significant time in the slammer, and is properly depicted as what the general public would probably refer to as ""scary."" Nonetheless, the film's scenarists are not averse to also depicting Tanner as somewhat noble, especially when he sacrifices himself during a high speed chase and subsequent shootout with the police, in order to save his brother.Toby, on the other hand, has no criminal record, but allegedly has an excuse for planning the bank robberies and joining his brother in these nefarious acts, which culminate in the death of a bank guard and armed citizen, during the last holdup. It seems that the Texas Midlands bank won't give Toby a break and is about to foreclose on his farm, which is now worth a lot more since oil has been found on the property. Good guy Toby wants to leave the farm to his children since he has known nothing but poverty growing up.The twist here is the way in which Toby plans his robberies. The brothers only steal cash from the cashier's drawers, avoiding exploding dye packs and serial numbers which can be traced. The getaway vehicles are buried at the farm and the cash is laundered at an Indian casino, exchanged first for poker chips and then re-cashed for new currency.If there's any doubt that the film's scenarists have unjustifiably turned Toby into a ""noble savage"" of sorts, his underlying brute nature is highlighted in a fight against a miscreant at a gas station. But note that Toby (unlike Tanner who shoots innocent people), only fights creeps who deserve a good whipping. There is a sub-plot here which involves the Texas Rangers who are chasing the so-called bad guys. Jeff Bridges plays Marcus Hamilton, partnered with Alberto Parker (Gil Birmingham), his half Mexican, Native-American deputy. Most of their interactions consist of Marcus making bigoted jokes at Alberto's expense but his easy-going partner plays along since he knows that his boss is really a good guy at heart. Sympathy for the bad guys becomes more apparent when a waitress at a diner rebuffs the lawmen, refusing to allow them to examine the large cash tip Toby left for her minutes before making his exit.Marcus and Alberto really don't have much to do until the end of Act 2 where Tanner flees on foot on top of a mountainside, where he engages in a gunfight with the Rangers. Tanner shoots Alberto dead and Marcus in turns finishes off Tanner. Only some of the earlier bank robbery scenes rival the climactic scene with Tanner in terms of gripping action. The rest of Hell or High Water primarily consists of a series of moderately interesting but lugubrious conversations, highlighting the anti-capitalist themes.The denouement features one further disappointing conversation where Marcus seeks to uncover Toby's motivations for getting involved in criminal activities. Since we've already found out what was motivating Toby, his explanation to Marcus is rather anti-climactic. Despite Toby's harsh circumstances growing up, nothing seems to justify his decision to rob the banks where innocent people are killed. But if you listen to Mackenzie and Sheridan, Toby gets a free pass and is now permitted to deed the family farm to his children, far clear from the bar of justice. Hell or High Water is highly atmospheric, featuring good performances from all involved, but the overarching moral stance leaves much to be desired."
HELL OR HIGH WATER,9 November 2016,7/10,"'Hell or High Water' reminded me a lot of 'No Country for Old Men'. I remember enjoying that film (mainly because of the character of 'Anton'), yet being baffled at how it could win Best PIcture at the Academy Awards. 'Hell or High Water' has a very high rating currently on IMDb of 8.1, and I'm not entirely sure it's justified. Unquestionably it's a very well made film. The dialogue is exquisite throughout, the acting is superb and the direction is top-notch. But is the story strong enough would be my question. There are films out there that put an immense amount of time and effort into the complexity and thoughtfulness of their story line, and seemingly get no recognition for it. Then other films put almost no effort in and it gets completely overlooked. As mentioned though, it is a very well made film. Even though the story is slow and often quite simple, it somehow manages to remain interesting - mainly through great Texas-style dialogue. There's something Quentin Tarantino like about it, not in the dialogue style itself, but in the way that nothing can be happening, yet we are still enthralled just listening to what is being said. I went in with very high hopes for 'Hell or High Water' though, and sadly I would have to say it was a let down overall."
HELL OR HIGH WATER,15 August 2016,9/10,"Look at Chris Pine trying to prove he's not just a pretty face doing these small films that show his range, and show how he can do accents, but seriously, Pine was totally in his element here.Jeff bridges gave a great performance that matches his cowboy ethics in True Grit, playing a very old school Texas Ranger hunting down Pine and Ben Foster who play brothers robbing banks. A little in the Archie Bunker Territory when dealing with his Mexican, Native American partner, but all the way likable.Ben Foster was fantastic as well,as the bad apple big brother looking for redemption. Very dynamic acting, by all three main actors.The music really adds to the cool western feel, putting me in the cowboy mode. I thought it was interesting that they had one scene in the movie in which real life cowboys herding cattle appear, in a movie about the movie style cowboys, and it's some real cowboy stuff going on here.It's very macho without turning off the indi crowd that would love this film. There's a scene in the movie when Jeff Daniels Character confronts one of the bank robbers and it was like Eastwood and Wayne back in the day, man. It just wraps up the whole vibe of the movie in one swoop. I feel like it's the type of movie everyone in Texas should love.And it's very Texas (or rather what I expect from Texas): every dinner only sells streak, It's hard to be a armed bank robber because at least two people in the bank carry a gun. The film does use Texas as a perfect pocket for all American life with the bank robbers having a bigger agenda to save the land they own and secure a future for their family, screwing over the bank that's screwing them.It has the same appeal of the Timber when it comes to today's Westerns, but it's setting in contemporary times but with that old fashion tone gives it an edge.http://cinemagardens.com/"
HELL OR HIGH WATER,22 November 2016,9/10,"Holy S***, this is the best under publicized film of the year. Ben Foster is a felon out of jail who helps his straight laced brother, Star Trek's Chris Pine, out of a bad financial situation. The two travel throughout west Texas robbing banks in order to raise the money to avoid foreclosure by the very same institutions owning the title to their property. Here comes the law in the form of Jeff Bridges, as a grizzled, wise cracking sheriff on the verge of retirement. This will be his final investigation, hot on the trail of the brotherly outlaws. He is accompanied by a young insult proof Mexican-Native American partner, who absorbs horrible racist comments from his old redneck boss. The script is precise, with several memorable scenes with a superb cast from beginning to end. The soundtrack is perfect and Hell or High Water is one of my top five movies of 2016."
HELL OR HIGH WATER,23 January 2017,6/10,"Hell or High Water is a classic example of a movie that was made to please the masses. It's well done, well-acted, with performers who are perhaps superior to the unchallenging material they're doing.It's the standard thing about a pair of good ol' boy bank robbers, brothers, the older one (Ben Foster, who specialises in crazy) a jailbird who's either heading back there or heading to his grave, and the younger one, (Chris Pine, the story's hero) someone who we are supposed to believe was pushed into a life of crime due to unfortunate circumstance. He's the ""hero"", though I wondered more than once about the people whose money he and his crazy brother were stealing, and how they'd feel about such a person.The movie's other main character is just as familiar as the good younger brother, crazy older one dynamic. It's the ageing lawman, someone who is unrealistically forgiving of the crimes he is attempting to stop, just as the filmmakers expect you to be, and is played by Jeff Bridges as if his mouth is filled with cotton. The unspoken ""enemy"" in this story is the banks; the robbers and lawmen both seem to think they deserve it. They're not really on opposite sides of the law, here. It is assumed that the money the brothers are taking belongs to the rich, unfeeling and exploitative banks themselves. But is that really the case? What about all the hardworking people who have accounts there? The brothers are perhaps more likely to be stealing their life savings.This movie glorifies bank robbing, turning the robbers into heroes, but not convincingly. There is also the matter of the Bridges character and his casual racism toward his mestizo partner. Was that really necessary?"
HELL OR HIGH WATER,28 January 2019,,"In the heart of West Texas, two hell-bent brothers (impulsive, volatile Foster and pragmatic, single-minded Pine) resort to robbing banks in a last-ditch effort to collect the funds needed to advance their personal goal, but their actions eventually attract the attention of Bridges, a savvy, seasoned Texas Ranger on the verge of retirement. Gripping, atmospheric crime thriller moves at a deliberately slow pace, but benefits from a riveting story, compelling characters, crisp dialogue, gritty action scenes, and striking cinematography on its way to a powerful climax. Bridges is well-cast, though it's hard not to see occasional shades of Rooster Cogburn, while Pine and Foster are perfectly matched as discordant siblings. ***"
HELL OR HIGH WATER,20 August 2016,7/10,"I saw ""Hell or High Water"", starring Jeff Bridges-Seventh Son, Thunderbolt and Lightfoot; Chris Pine-The Finest Hours, Blind Date, and FYI: He is playing Steve Trevor in the 2017 Wonder Woman; Ben Foster- Warcraft, The Finest Hours; Katy Mixon-Mike & Molly_tv, Blind Date and Gil Birmingham-The Lone Ranger_2013, The Twilight movies.This is a modern day western. It's about 2 good old boys, Chris & Ben, robbing banks and being chased by the Texas Rangers, Jeff & Gil. Of course the good old boys have a good reason for stealing the money; It's a recession and the Midland Banks are foreclosing on their home & land. Chris comes up with a plan to steal the money he needs for his mortgage from the bank that is trying to take his property and then use the money to pay off his debt-he does launder the money in a casino first. Ben has just gotten out of prison and is a little more energetic about robbing the banks than his little brother, Chris. Chris doesn't want to hurt anyone but Ben likes the excitement and doesn't care who gets hurt. Katy plays a waitress that lucks out when she happens to wait on the boys. Jeff is the lead investigator and just about ready to retire when the boys start their shenanigans. Gil is Jeff's partner that he loves to insult. There is a lot of humor in the movie-wait to you see the waitress at the T-Bone Cafe that waits on Jeff & Gil. If I had one complaint, it would be the music. Most people will probably enjoy it but country music is not one of my pleasures. During the credits I remember seeing songs by Billy Jo Shaver, Ray Wiley Hubbard and Chris Stappleton and forgive me if I misspelled any of their names because...Well, I did mention that I am not a country fan. It's rated ""R"" for violence, language and sexual content-including nudity-and has a running time of 1 hour & 42 minutes. I enjoyed it enough that I would buy it on DVD."
HELL OR HIGH WATER,5 December 2016,9/10,"Come pun hell (which is about what you are going to get) or high water, I have to write a positive review of Director David MacKenzie's Texas bank robbery flick ""Hell or High Water"". The film stars Chris Pine and Ben Foster as Toby and Tanner Howard (respectively). Toby is in a steep of financial problems so he asks his criminal bank robber brother Tanner to assist him in numerous low-cash bank heists in Texas. Jeff Bridges co-stars as the about-to-retire Texas Ranger Marcus Hamilton, he is about as grumpy & racist as they come; but just wants to get the job done by going after the Howards. Gil Birmingham also co-stars as Alberto Parker, the mixed Mexican/Indian partner of Hamilton who becomes the butt of the many Hamilton racist remarks. MacKenzie did not cease fire and took it to the bank by orchestrating a very engaging movie that is ""Hell or High Water"". Tyler Sheridan's no-nonsense script was a hell of a good scribe time. There just might be a place beyond the Chris Pine that pins him to many other upcoming credible performances with his work here as Toby. Ben Foster has not been this good since his supporting villain role in ""3:10 to Yuma"". Jeff Bridges is worthy of a Best Supporting Actor nomination with his scene- stealing performance as Ranger Marcus. And Birmingham is a name to be reckoned with, with some impressive work here as Ranger Alberto. ""Hell or High Water"" does go a bit deep into the current economic state with southern banks, and that works quite well in this Hell. So go out or stay in tonight in a blaze of glory, and check out ""Hell or High Water"" come hell or high water. ***** Excellent"
HELL OR HIGH WATER,10 March 2017,6/10,"Hell or High Water is a moody cops and robbers film that follows uneasy parallel pairing of brothers ( one through blood, the other in arms) where the characters are more symbolic than human. It is a virtual poor me testament by nearly every player in the film as they gross on about life in boom or bust West Texas, the banks (Midland in particular) being the evil monolith and their cause for woe.With the bank about to foreclose on late ma's old homestead that just happens to be sitting on oil brothers Tanner and Toby decide to pull some bank jobs to pay off the mortgage. When one bank offers slim pickings the boys move onto another. Veteran Texas Rangers Hamilton and Parker are assigned the case and set out across the dusty landscape where they encounter more resentment than respect from locals while trading insults with each other. Toby and Tanner meanwhile seek out one more payoff to save the ranch.Stuck knee deep in cynicism and self pity Hell or High Water's cast from leading to supporting center on mistrust and betrayal as they launch from major to minor tirade between heists. Taylor Sheridan's script is perhaps too ambitious as his characters drone on about faceless thieving bankers, ageism, subtle bigotry, triggering, genocide and white privilege without creating anyone of much depth since they are too busy playing victims. It is little wonder psycho like Tanner is the lynch pin to any of the energy present in the film since every one else is in a victim funk.With the stilted dialogue spouting one declaration after another there is little room for the actors to stretch but Jeff Bridges does register as the aging ranger that time has passed by. Ben Foster's Tanner does the requisite unhinged role adequately while Dale Dickey and Margaret Bowman make the most of their time in a couple of scenes.David McKenzie's direction plods most of the way as he surveys a vanishing America when he should be developing character. Opening the film with a well shot and edited bank job he manages to even inject some graffiti editorializing within it and he never lets up cutting between the brothers posing and moaning about life's inequities as if on the cover of a John Mellancamp album while Hamilton needles Parker about his Comanche heritage during a languid stakeout in the wrong town. By putting far too much emphasis on the external forces that drive them McKenzie sacrifices character in favor of this fall back to explain their actions which remain remote at best."
HELL OR HIGH WATER,12 July 2017,8/10,"(Flash Review)With the risk of losing their deceased mother's farm and land to the bank, where oil was discovered, two brother hold up tiny banks in towns so small they lack traffic lights in order to pay off the mortgage. This film has smart, honest and entertaining dialog that really helps move the story along. Great acting all around complimented by cinematography that accentuates the desolateness of their habitat gives the film a great atmosphere. It has many similarities to No Country For Old Men and the cat and mouse nature. This is simply a well-told good film; nothing groundbreaking but solid. Jeff Bridges is great."
HELL OR HIGH WATER,23 January 2020,8/10,Excellent film that does a great job executing a recycled story line. This is almost like watching a western that takes place in 2016.
HELL OR HIGH WATER,4 December 2016,,"Hell Or Highwater is an acrid, mournful little tumbleweed lullaby sung at the American southwest, a tale of hard times and desperate men infused with the laconic nature of the area and given the spare yet hard hitting writing skills of Taylor Sheridan, who also penned the equally bleak Sicario. I wasn't quite sure what time period he was going for here until Jeff Bridges's salty Texas Ranger brandishes a smartphone, signifying the present. I imagined an 80's throwback, but I suppose the vacuous dereliction hanging about the rural West has only gathered with time, in a place where time has curiously seemed to halt dead in a financial sinkhole where not much of anything in the way of hard earned success can flourish. Chris Pine and Ben Foster play brothers and partners in crime, in the thick of a statewide bank robbing spree which gets progressively more dangerous, all to save a piece of property from the big banks threatening to foreclose. They're not evil men, they're not even bad men because Sheridan's script doesn't allow such stark delineation. They are men forced to make decisions, just like any other, yet in times like these one's decisions are often of an extreme nature, out of self preservation or desire to protect one's family. Pine is the introverted one, and the actor disappears into the role with ease and scruffy calm that contrasts his usual golden boy charm. Foster is the live wire, a man who functions on mostly instinct alone, lives in the moment and reacts like an animal from situation to situation. Quite the actor he is, and hasn't been let completely off the chain since 2004's Hostage. Here he fills the screen with intensity and much needed humour. The two have love for each other that occasionally peeks through the cloud of trouble they're flying in, the film adamant in showing us their damaged humanity through the desperation of their actions. Bridges is crusty and jaded, the badge and gun serving as his only family other than the uneasy camaraderie he has with his younger partner (Gil Birmingham), a man he berates solely because he seems incapable of proper human interaction, no doubt a result of decades on the job, wandering through the desolation of the desert hunting men who have broken their lives and wishing he ever had one of his own to begin with. There's an emptiness to this tale, a lonely ambiance punctuated by many a beautiful song from both Nick Cave, T Bone Burnett and more, whose downbeat lyrics only pile on the mood thicker. The film wants to examine the need to go to extreme measures in times of strife, but holds us in our seat long after the deed is done to show us the ramifications, both negative and positive, of such actions. The result isn't pretty, but it's damn well beautiful and one of the best films I've seen so far this year."
